id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,min_nights_ratio,availability_rate,price_category
377,  Spacious 2BR  ,93760,Chris,Brooklyn,Bedford-Stuyvesant,40.85495,-74.08962,Entire Home/Apt,285.0,1.0,201.0,2016-10-04,1.55,16.0,41,0.0027397260273972603,0.11232876712328767,High
244,Unknown,45222,Olivia,Bronx,Mott Haven,40.695,-73.80539,Private Room,196.0,1.0,195.0,,8.68,14.0,327,0.0027397260273972603,0.8958904109589041,High
867,Beautiful loft,23834,Lisa,Manhattan,East Village,40.63402,-73.70445,Entire Home/Apt,217.0,1.0,351.0,,7.33,3.0,267,0.0027397260273972603,0.7315068493150685,High
88,Modern studio,16435,Sofia,Staten Island,Tompkinsville,40.64678,-73.97425,Entire Home/Apt,323.0,3.0,127.0,,5.0,9.0,198,0.00821917808219178,0.5424657534246575,Luxury
215,Sunny room in the heart of NYC,85072,Daniel,Brooklyn,Williamsburg,40.59106,-73.99654,Private Room,66.0,7.0,230.0,2017-11-07,3.9,20.0,60,0.019178082191780823,0.1643835616438356,Budget
445,Cozy apartment near park,31464,Maria,Staten Island,Stapleton,40.77505,-73.70879,Private Room,355.0,30.0,34.0,,4.49,17.0,261,0.0821917808219178,0.7150684931506849,Luxury
174,  Spacious 2BR  ,87772,Maria,Staten Island,Stapleton,40.61261,-74.00498,Entire Home/Apt,306.0,1.0,201.0,2019-05-08,3.61,20.0,218,0.0027397260273972603,0.5972602739726027,Luxury
426,Sunny room in the heart of NYC,65092,Daniel,Staten Island,St. George,40.71419,-73.78416,Entire Home/Apt,330.0,5.0,126.0,2011-11-26,8.73,7.0,260,0.0136986301369863,0.7123287671232876,Luxury
816,  Spacious 2BR  ,9048,Robert,Bronx,Concourse,40.65568,-74.0248,Entire Home/Apt,355.0,2.0,250.0,,2.53,2.0,221,0.005479452054794521,0.6054794520547945,Luxury
119,Sunny room in the heart of NYC,66179,Daniel,Brooklyn,Williamsburg,40.59573,-73.97135,Entire Home/Apt,134.0,3.0,194.0,2018-09-21,3.09,15.0,184,0.00821917808219178,0.5041095890410959,Mid-range
868,Cozy apartment near park,5952,Anna,Bronx,Concourse,40.7137,-73.82726,Private Room,50.0,2.0,220.0,,8.68,11.0,81,0.005479452054794521,0.2219178082191781,Budget
1,Unknown,27062,Maria,Brooklyn,Bushwick,40.79627,-73.88185,Private Room,407.0,73.5,216.0,2011-03-01,2.33,18.0,308,0.20136986301369864,0.8438356164383561,Luxury
395,  Spacious 2BR  ,72358,Sofia,Bronx,Concourse,40.62173,-73.80292,Entire Home/Apt,388.0,5.0,4.0,,7.01,20.0,228,0.0136986301369863,0.6246575342465753,Luxury
402,  Spacious 2BR  ,67160,Chris,Brooklyn,Kensington,40.62388,-73.91905,Private Room,0.0,5.0,400.0,,8.34,15.0,67,0.0136986301369863,0.18356164383561643,
651,  Spacious 2BR  ,59017,John,Brooklyn,Kensington,40.57896,-73.88305,Private Room,256.0,2.0,306.0,,5.82,7.0,57,0.005479452054794521,0.15616438356164383,High
658,Modern studio,72642,Sofia,Queens,Elmhurst,40.8101,-73.93449,Private Room,67.0,1.0,77.0,2015-07-10,0.89,9.0,125,0.0027397260273972603,0.3424657534246575,Budget
163,Cozy apartment near park,44456,Emma,Manhattan,Midtown,40.75787,-73.86707,Private Room,381.0,3.0,38.0,2011-07-02,4.44,4.0,65,0.00821917808219178,0.1780821917808219,Luxury
115,Quiet private room,19777,Unknown,Brooklyn,Bedford-Stuyvesant,40.52258,-73.89844,Private Room,416.0,3.0,119.0,,8.19,17.0,121,0.00821917808219178,0.3315068493150685,Luxury
151,Sunny room in the heart of NYC,10567,John,Brooklyn,Bedford-Stuyvesant,40.50483,-73.95556,Entire Home/Apt,300.0,5.0,67.0,2017-10-14,5.47,1.0,88,0.0136986301369863,0.2410958904109589,High
620,Beautiful loft,16112,Emma,Bronx,Concourse,40.58298,-73.82014,Shared Room,379.0,73.5,282.0,,2.59,17.0,239,0.20136986301369864,0.6547945205479452,Luxury
612,Quiet private room,48315,John,Queens,Astoria,40.6384,-73.93037,Private Room,268.0,73.5,286.0,2014-12-07,9.33,17.0,5,0.20136986301369864,0.0136986301369863,High
857,Sunny room in the heart of NYC,83557,Olivia,Brooklyn,Greenpoint,40.74476,-73.77058,Private Room,372.0,1.0,24.0,,6.12,20.0,142,0.0027397260273972603,0.38904109589041097,Luxury
544,Beautiful loft,25831,Anna,Brooklyn,Bushwick,40.70317,-74.07874,Entire Home/Apt,233.0,3.0,189.0,2012-01-21,7.32,13.0,216,0.00821917808219178,0.5917808219178082,High
478,Unknown,89895,Sofia,Bronx,Concourse,40.78529,-73.83697,Private Room,34.0,1.0,193.0,,9.75,20.0,362,0.0027397260273972603,0.9917808219178083,Budget
533,  Spacious 2BR  ,83929,David,Bronx,Mott Haven,40.85314,-73.93051,Private Room,399.0,3.0,163.0,2012-10-13,2.01,3.0,180,0.00821917808219178,0.4931506849315068,Luxury
513,Cozy apartment near park,66211,Unknown,Bronx,Concourse,40.84238,-73.92764,Private Room,178.0,7.0,122.0,,9.58,4.0,290,0.019178082191780823,0.7945205479452054,High
895,Unknown,16095,John,Manhattan,Chelsea,40.74483,,Entire Home/Apt,291.0,1.0,295.0,2017-03-08,6.87,5.0,255,0.0027397260273972603,0.6986301369863014,High
811,Unknown,33450,David,Queens,Astoria,40.85656,-74.08299,Private Room,257.0,5.0,207.0,2019-09-02,5.91,3.0,287,0.0136986301369863,0.7863013698630137,High
259,Cozy apartment near park,55519,Olivia,Staten Island,Stapleton,40.74238,-74.07165,Entire Home/Apt,55.0,2.0,335.0,,0.62,12.0,285,0.005479452054794521,0.7808219178082192,Budget
890,Sunny room in the heart of NYC,66289,David,Queens,Elmhurst,40.79746,-73.90276,Entire Home/Apt,360.0,1.0,201.0,2015-01-04,3.33,20.0,129,0.0027397260273972603,0.35342465753424657,Luxury
136,Unknown,73339,Robert,Staten Island,Tompkinsville,40.51787,-73.81569,Entire Home/Apt,193.0,1.0,175.0,,9.3,6.0,124,0.0027397260273972603,0.33972602739726027,High
617,Quiet private room,23195,Chris,Bronx,Fordham,40.72648,-73.9148,Shared Room,458.0,1.0,46.0,2013-03-12,3.18,1.0,320,0.0027397260273972603,0.8767123287671232,Luxury
974,  Spacious 2BR  ,69738,Sofia,Staten Island,St. George,40.80077,-74.09755,Private Room,112.0,2.0,220.0,,7.26,4.0,87,0.005479452054794521,0.23835616438356164,Mid-range
670,Quiet private room,63624,David,Staten Island,Tompkinsville,40.62457,-73.91221,Private Room,444.0,3.0,65.0,2016-11-18,9.57,16.0,342,0.00821917808219178,0.936986301369863,Luxury
593,  Spacious 2BR  ,64505,James,Bronx,Mott Haven,40.51425,-73.8462,Private Room,458.0,1.0,125.0,,6.74,6.0,135,0.0027397260273972603,0.3698630136986301,Luxury
838,Cozy apartment near park,37672,Daniel,Queens,Astoria,40.64762,-73.88261,Private Room,147.0,1.0,150.0,2014-01-12,0.86,10.0,193,0.0027397260273972603,0.5287671232876713,Mid-range
502,  Spacious 2BR  ,14621,Chris,Queens,Flushing,40.67145,-73.96606,Entire Home/Apt,339.0,1.0,347.0,,3.02,9.0,146,0.0027397260273972603,0.4,Luxury
539,Beautiful loft,50749,Unknown,Brooklyn,Bushwick,40.84721,-73.99612,Private Room,32.0,1.0,56.0,2011-05-03,3.3,9.0,313,0.0027397260273972603,0.8575342465753425,Budget
690,Quiet private room,46657,Emma,Queens,Long Island City,40.71531,-74.04849,Shared Room,389.0,73.5,362.0,2018-11-09,0.0,18.0,309,0.20136986301369864,0.8465753424657534,Luxury
582,Sunny room in the heart of NYC,86093,Unknown,Manhattan,Harlem,40.81235,-73.89673,Private Room,190.0,73.5,364.0,,0.34,3.0,76,0.20136986301369864,0.20821917808219179,High
344,  Spacious 2BR  ,18200,Lisa,Queens,Astoria,40.81804,-73.87654,Private Room,143.0,73.5,272.0,,0.0,1.0,39,0.20136986301369864,0.10684931506849316,Mid-range
714,Beautiful loft,47752,Maria,Manhattan,Chelsea,40.75123,-74.08588,Private Room,343.0,1.0,33.0,2012-01-01,3.32,7.0,46,0.0027397260273972603,0.12602739726027398,Luxury
657,Unknown,37181,Emma,Staten Island,Stapleton,40.65603,-73.71611,Entire Home/Apt,53.0,30.0,127.0,2015-10-19,0.0,18.0,28,0.0821917808219178,0.07671232876712329,Budget
294,Sunny room in the heart of NYC,88932,Unknown,Manhattan,East Village,40.67059,-74.02841,Entire Home/Apt,257.0,73.5,303.0,2018-10-12,3.33,18.0,101,0.20136986301369864,0.27671232876712326,High
365,Quiet private room,97921,James,Bronx,Fordham,40.88533,-73.74823,Shared Room,273.0,1.0,185.0,2018-12-12,0.22,2.0,310,0.0027397260273972603,0.8493150684931506,High
663,Unknown,6171,Sarah,Manhattan,Upper West Side,40.72978,-73.95814,Entire Home/Apt,132.0,73.5,78.0,2014-03-07,1.82,5.0,13,0.20136986301369864,0.03561643835616438,Mid-range
15,Sunny room in the heart of NYC,18361,Unknown,Queens,Flushing,40.62,-73.97353,Private Room,97.0,1.0,4.0,,0.74,12.0,109,0.0027397260273972603,0.29863013698630136,Mid-range
87,Beautiful loft,5244,Chris,Staten Island,Stapleton,40.55711,-73.85697,Private Room,111.0,30.0,17.0,2013-08-02,3.67,20.0,196,0.0821917808219178,0.536986301369863,Mid-range
371,  Spacious 2BR  ,35314,Unknown,Manhattan,Chelsea,40.84254,-73.85997,Shared Room,225.0,3.0,372.0,2014-07-06,7.93,8.0,14,0.00821917808219178,0.038356164383561646,High
166,Quiet private room,70951,Anna,Queens,Astoria,40.81142,-74.07656,Shared Room,45.0,30.0,271.0,2016-08-10,1.01,2.0,336,0.0821917808219178,0.9205479452054794,Budget
927,Unknown,35066,Anna,Staten Island,Stapleton,40.80852,-73.777,Entire Home/Apt,335.0,2.0,215.0,,6.48,11.0,51,0.005479452054794521,0.13972602739726028,Luxury
336,Cozy apartment near park,13121,Anna,Queens,Ridgewood,40.54493,-73.90841,Entire Home/Apt,256.0,1.0,71.0,2019-10-02,4.02,11.0,112,0.0027397260273972603,0.30684931506849317,High
60,Unknown,7868,Robert,Manhattan,Chelsea,40.81941,-74.05603,Private Room,96.0,1.0,67.0,,5.89,5.0,8,0.0027397260273972603,0.021917808219178082,Mid-range
355,Cozy apartment near park,49026,Daniel,Bronx,Concourse,40.60536,-73.86358,Private Room,289.0,7.0,315.0,2016-11-05,0.29,12.0,23,0.019178082191780823,0.06301369863013699,High
425,Unknown,92010,Anna,Manhattan,East Village,40.87646,-73.70916,Private Room,220.0,73.5,222.0,2012-05-02,7.95,12.0,98,0.20136986301369864,0.2684931506849315,High
293,  Spacious 2BR  ,81381,John,Manhattan,Chelsea,40.54095,-73.88299,Entire Home/Apt,735.75,73.5,163.0,2015-03-23,5.75,11.0,87,0.20136986301369864,0.23835616438356164,Luxury
42,Cozy apartment near park,12970,Daniel,Queens,Elmhurst,40.87707,-73.89981,Entire Home/Apt,185.0,30.0,224.0,2012-10-02,7.35,8.0,309,0.0821917808219178,0.8465753424657534,High
330,  Spacious 2BR  ,46249,Robert,Manhattan,East Village,40.78114,-73.79873,Entire Home/Apt,327.0,2.0,164.0,,0.0,15.0,27,0.005479452054794521,0.07397260273972603,Luxury
430,Quiet private room,98676,Sofia,Brooklyn,Greenpoint,40.87064,-74.06064,Private Room,70.0,1.0,184.0,2011-09-07,1.97,9.0,168,0.0027397260273972603,0.4602739726027397,Budget
80,Cozy apartment near park,62487,Unknown,Staten Island,Tompkinsville,40.51128,-73.72767,Private Room,71.0,5.0,74.0,2013-01-10,6.96,15.0,71,0.0136986301369863,0.19452054794520549,Budget
29,  Spacious 2BR  ,57179,David,Manhattan,East Village,40.81926,-73.81033,Entire Home/Apt,735.75,30.0,65.0,,5.65,5.0,13,0.0821917808219178,0.03561643835616438,Luxury
255,Cozy apartment near park,58503,Sofia,Manhattan,Harlem,40.52391,-73.84217,Entire Home/Apt,418.0,73.5,54.0,2013-08-08,0.0,7.0,330,0.20136986301369864,0.9041095890410958,Luxury
790,Quiet private room,31816,Anna,Brooklyn,Bedford-Stuyvesant,40.51224,-73.72496,Private Room,242.0,1.0,157.0,2014-08-16,5.89,10.0,207,0.0027397260273972603,0.5671232876712329,High
459,Unknown,43229,Olivia,Manhattan,Upper West Side,40.80058,-74.00058,Entire Home/Apt,173.0,30.0,316.0,,1.89,1.0,326,0.0821917808219178,0.8931506849315068,High
384,Modern studio,89487,Sarah,Staten Island,St. George,40.84751,-73.71368,Private Room,265.0,73.5,371.0,,3.61,13.0,344,0.20136986301369864,0.9424657534246575,High
314,Unknown,85813,Robert,Staten Island,St. George,40.82719,-73.90717,Private Room,226.0,73.5,274.0,2016-06-22,4.01,3.0,323,0.20136986301369864,0.8849315068493151,High
85,Sunny room in the heart of NYC,11828,Michael,Brooklyn,Bushwick,40.79732,-73.74215,Entire Home/Apt,253.0,7.0,173.0,2013-08-23,3.68,14.0,265,0.019178082191780823,0.726027397260274,High
575,Modern studio,80788,Daniel,Bronx,Concourse,40.58978,-73.94827,Entire Home/Apt,226.0,7.0,272.0,2011-10-11,5.42,11.0,178,0.019178082191780823,0.4876712328767123,High
137,Sunny room in the heart of NYC,99608,Daniel,Staten Island,St. George,40.76292,-73.94177,Private Room,124.0,73.5,101.0,2018-10-14,0.05,3.0,109,0.20136986301369864,0.29863013698630136,Mid-range
112,Unknown,85656,Unknown,Brooklyn,Greenpoint,40.5255,-73.70235,Entire Home/Apt,0.0,1.0,241.0,,7.69,14.0,328,0.0027397260273972603,0.8986301369863013,
195,Cozy apartment near park,44332,John,Brooklyn,Bedford-Stuyvesant,40.70926,-74.01933,Private Room,428.0,7.0,151.0,2013-01-18,9.1,8.0,352,0.019178082191780823,0.9643835616438357,Luxury
179,Beautiful loft,63003,Unknown,Staten Island,St. George,40.54008,-74.05775,Private Room,418.0,1.0,146.0,2019-06-14,3.84,2.0,248,0.0027397260273972603,0.6794520547945205,Luxury
931,Unknown,81382,John,Brooklyn,Bedford-Stuyvesant,40.61764,-73.71469,Private Room,90.0,30.0,219.0,2018-12-22,3.11,3.0,68,0.0821917808219178,0.1863013698630137,Mid-range
130,Unknown,82289,Emma,Staten Island,Tompkinsville,40.87769,-73.81164,Shared Room,69.0,30.0,304.0,2014-04-08,3.05,13.0,202,0.0821917808219178,0.5534246575342465,Budget
338,Sunny room in the heart of NYC,55289,David,Staten Island,Tompkinsville,40.89101,-73.75028,Shared Room,735.75,1.0,110.0,2018-12-14,2.89,5.0,217,0.0027397260273972603,0.5945205479452055,Luxury
609,Quiet private room,1350,Sarah,Manhattan,Midtown,40.81875,-73.86507,Shared Room,318.0,7.0,169.0,,6.69,8.0,242,0.019178082191780823,0.663013698630137,Luxury
125,Unknown,32519,Chris,Brooklyn,Bushwick,40.84017,-74.09374,Private Room,46.0,2.0,300.0,2013-12-27,9.29,19.0,153,0.005479452054794521,0.4191780821917808,Budget
227,Sunny room in the heart of NYC,60437,Maria,Manhattan,Upper West Side,40.66431,-74.04292,Entire Home/Apt,117.0,73.5,392.0,,2.65,20.0,351,0.20136986301369864,0.9616438356164384,Mid-range
269,Unknown,62759,Maria,Brooklyn,Williamsburg,40.53433,-73.80417,Entire Home/Apt,417.0,2.0,317.0,2013-05-01,6.94,1.0,56,0.005479452054794521,0.15342465753424658,Luxury
153,Modern studio,80800,Chris,Manhattan,East Village,40.75726,-73.97593,Private Room,457.0,7.0,373.0,2014-08-01,9.25,2.0,59,0.019178082191780823,0.16164383561643836,Luxury
585,  Spacious 2BR  ,26965,John,Bronx,Concourse,40.81834,-73.96337,Entire Home/Apt,100.0,1.0,41.0,,5.76,6.0,323,0.0027397260273972603,0.8849315068493151,Mid-range
104,Unknown,7880,Lisa,Queens,Long Island City,40.77847,-74.04509,Private Room,168.0,73.5,379.0,2014-02-04,9.05,4.0,115,0.20136986301369864,0.3150684931506849,High
594,  Spacious 2BR  ,31764,Robert,Manhattan,Harlem,40.67373,-73.90372,Private Room,413.0,73.5,106.0,,2.64,12.0,194,0.20136986301369864,0.5315068493150685,Luxury
897,Unknown,75957,Michael,Manhattan,Harlem,40.7892,-73.83531,Entire Home/Apt,46.0,73.5,389.0,2018-07-04,7.47,7.0,109,0.20136986301369864,0.29863013698630136,Budget
692,Beautiful loft,67578,Daniel,Queens,Astoria,40.8771,-73.70552,Entire Home/Apt,250.0,2.0,338.0,,6.75,14.0,169,0.005479452054794521,0.46301369863013697,High
228,  Spacious 2BR  ,16403,Unknown,Staten Island,St. George,40.70174,-73.93208,Entire Home/Apt,735.75,1.0,310.0,,6.0,3.0,272,0.0027397260273972603,0.7452054794520548,Luxury
929,Quiet private room,41438,Maria,Staten Island,St. George,40.82808,-73.72744,Shared Room,164.0,5.0,216.0,2016-08-25,0.0,11.0,14,0.0136986301369863,0.038356164383561646,High
302,Unknown,72587,John,Bronx,Mott Haven,40.65389,-74.0097,Entire Home/Apt,312.0,7.0,309.0,,2.38,19.0,256,0.019178082191780823,0.7013698630136986,Luxury
276,Unknown,2967,Maria,Manhattan,Harlem,40.70093,-73.85812,Shared Room,429.0,5.0,94.0,,1.65,9.0,115,0.0136986301369863,0.3150684931506849,Luxury
127,Unknown,84086,Lisa,Queens,Elmhurst,40.77188,-73.83573,Private Room,222.0,1.0,395.0,,0.83,5.0,78,0.0027397260273972603,0.2136986301369863,High
406,Quiet private room,16855,Maria,Brooklyn,Bushwick,40.63012,-74.08913,Entire Home/Apt,60.0,1.0,152.0,2017-11-02,4.13,2.0,165,0.0027397260273972603,0.4520547945205479,Budget
684,  Spacious 2BR  ,7265,Sofia,Bronx,Fordham,40.66486,-74.08865,Entire Home/Apt,80.0,30.0,129.0,2016-11-12,9.74,11.0,127,0.0821917808219178,0.34794520547945207,Mid-range
935,Beautiful loft,62239,Olivia,Manhattan,Upper West Side,40.60129,-73.78123,Entire Home/Apt,287.0,3.0,24.0,2011-11-14,3.06,11.0,188,0.00821917808219178,0.5150684931506849,High
37,Cozy apartment near park,24519,Sofia,Manhattan,Harlem,40.57662,-73.80456,Entire Home/Apt,420.0,3.0,370.0,2019-10-10,8.33,10.0,151,0.00821917808219178,0.4136986301369863,Luxury
140,  Spacious 2BR  ,94079,David,Queens,Long Island City,40.64362,-74.09617,Shared Room,347.0,1.0,99.0,,4.95,15.0,350,0.0027397260273972603,0.958904109589041,Luxury
304,Modern studio,96285,John,Brooklyn,Greenpoint,40.68769,-73.80647,Private Room,735.75,7.0,180.0,2015-06-05,6.95,19.0,305,0.019178082191780823,0.8356164383561644,Luxury
268,Beautiful loft,81769,Emma,Queens,Flushing,40.66543,-73.95389,Entire Home/Apt,75.0,2.0,164.0,,7.7,15.0,86,0.005479452054794521,0.2356164383561644,Budget
534,Unknown,10521,Lisa,Brooklyn,Greenpoint,40.88015,-73.8878,Entire Home/Apt,453.0,7.0,15.0,2012-03-26,4.3,7.0,95,0.019178082191780823,0.2602739726027397,Luxury
546,Beautiful loft,41019,Lisa,Brooklyn,Bushwick,40.75476,-73.81766,Entire Home/Apt,432.0,3.0,375.0,2011-06-02,9.08,8.0,318,0.00821917808219178,0.8712328767123287,Luxury
213,Sunny room in the heart of NYC,68357,David,Queens,Astoria,40.86453,-73.77116,Entire Home/Apt,400.0,5.0,263.0,,2.97,3.0,333,0.0136986301369863,0.9123287671232877,Luxury
469,Sunny room in the heart of NYC,23608,Daniel,Queens,Long Island City,40.73736,-73.71211,Entire Home/Apt,293.0,7.0,125.0,2011-02-08,4.89,13.0,352,0.019178082191780823,0.9643835616438357,High
199,Quiet private room,93349,Unknown,Bronx,Riverdale,40.79091,-73.74329,Private Room,735.75,30.0,249.0,,0.64,17.0,335,0.0821917808219178,0.9178082191780822,Luxury
673,Beautiful loft,45217,James,Brooklyn,Bedford-Stuyvesant,40.88831,-73.93774,Private Room,351.0,2.0,232.0,,7.45,11.0,335,0.005479452054794521,0.9178082191780822,Luxury
528,Modern studio,87410,Sarah,Staten Island,Stapleton,40.81104,-74.02538,Entire Home/Apt,262.0,2.0,152.0,,7.27,2.0,193,0.005479452054794521,0.5287671232876713,High
676,Unknown,53543,Unknown,Bronx,Mott Haven,40.5635,-73.82784,Entire Home/Apt,301.0,73.5,115.0,2013-09-20,8.58,10.0,142,0.20136986301369864,0.38904109589041097,Luxury
834,Unknown,74172,Daniel,Queens,Flushing,40.79184,-73.87898,Shared Room,431.0,1.0,320.0,,2.41,15.0,308,0.0027397260273972603,0.8438356164383561,Luxury
242,  Spacious 2BR  ,95445,James,Manhattan,Chelsea,40.57843,-73.77999,Private Room,251.0,1.0,242.0,2011-03-14,1.35,11.0,322,0.0027397260273972603,0.8821917808219178,High
343,  Spacious 2BR  ,37885,Michael,Manhattan,Harlem,40.62648,-73.762,Private Room,308.0,3.0,138.0,,3.52,12.0,498,0.00821917808219178,1.3643835616438356,Luxury
550,Modern studio,70062,Unknown,Staten Island,St. George,40.79775,-74.02246,Private Room,250.0,7.0,327.0,,5.45,6.0,230,0.019178082191780823,0.6301369863013698,High
387,Modern studio,73516,Unknown,Staten Island,Stapleton,40.65987,-73.89466,Private Room,178.0,73.5,347.0,,0.0,3.0,216,0.20136986301369864,0.5917808219178082,High
903,Unknown,89744,James,Queens,Long Island City,40.86204,-73.71736,Entire Home/Apt,345.0,73.5,393.0,2018-06-14,6.23,12.0,189,0.20136986301369864,0.5178082191780822,Luxury
207,Cozy apartment near park,69515,Michael,Queens,Long Island City,40.54616,-73.9591,Private Room,356.0,30.0,298.0,,2.87,4.0,216,0.0821917808219178,0.5917808219178082,Luxury
296,Modern studio,86124,Robert,Staten Island,St. George,40.56832,-73.79282,Entire Home/Apt,275.0,73.5,294.0,2013-09-04,8.18,3.0,54,0.20136986301369864,0.14794520547945206,High
696,Unknown,21273,Anna,Brooklyn,Bushwick,40.72535,-73.75626,Entire Home/Apt,439.0,1.0,96.0,,9.76,20.0,49,0.0027397260273972603,0.13424657534246576,Luxury
74,Beautiful loft,87057,Lisa,Bronx,Riverdale,40.63535,-73.86085,Shared Room,228.0,5.0,33.0,,3.87,20.0,129,0.0136986301369863,0.35342465753424657,High
786,  Spacious 2BR  ,5910,Daniel,Staten Island,St. George,40.71882,-73.99794,Entire Home/Apt,482.0,2.0,0.0,,0.0,9.0,33,0.005479452054794521,0.09041095890410959,Luxury
846,Unknown,12584,David,Staten Island,Tompkinsville,40.54661,-74.04849,Private Room,295.0,1.0,21.0,,3.62,1.0,203,0.0027397260273972603,0.5561643835616439,High
750,Unknown,52485,Sofia,Brooklyn,Bushwick,40.7736,-73.78491,Private Room,114.0,30.0,59.0,2016-12-27,5.49,8.0,202,0.0821917808219178,0.5534246575342465,Mid-range
17,  Spacious 2BR  ,35335,Robert,Queens,Flushing,40.69541,-73.73787,Private Room,466.0,1.0,47.0,2017-02-05,3.34,6.0,66,0.0027397260273972603,0.18082191780821918,Luxury
440,Sunny room in the heart of NYC,52229,Chris,Staten Island,Tompkinsville,40.88001,-74.0439,Entire Home/Apt,366.0,3.0,82.0,,1.78,6.0,63,0.00821917808219178,0.1726027397260274,Luxury
92,Beautiful loft,70924,Anna,Brooklyn,Bushwick,40.87899,-73.89244,Private Room,393.0,3.0,40.0,,2.75,3.0,320,0.00821917808219178,0.8767123287671232,Luxury
89,Modern studio,94000,Unknown,Staten Island,Stapleton,40.55429,-74.07038,Shared Room,281.0,1.0,365.0,,9.68,3.0,163,0.0027397260273972603,0.4465753424657534,High
451,Unknown,78110,Unknown,Queens,Elmhurst,40.84466,-73.80785,Private Room,127.0,5.0,251.0,,3.74,3.0,250,0.0136986301369863,0.684931506849315,Mid-range
718,Modern studio,32300,Emma,Brooklyn,Greenpoint,40.6671,-74.03238,Private Room,348.0,3.0,98.0,,4.9,10.0,85,0.00821917808219178,0.2328767123287671,Luxury
103,  Spacious 2BR  ,11358,Chris,Staten Island,Tompkinsville,40.61512,-73.87061,Shared Room,437.0,73.5,194.0,,2.91,12.0,147,0.20136986301369864,0.40273972602739727,Luxury
239,Modern studio,65330,Michael,Brooklyn,Kensington,40.8057,-73.88341,Entire Home/Apt,282.0,1.0,246.0,2016-10-11,8.98,6.0,294,0.0027397260273972603,0.8054794520547945,High
762,Unknown,4626,Michael,Brooklyn,Greenpoint,40.6654,-73.84975,Entire Home/Apt,156.0,2.0,134.0,2017-01-25,0.44,7.0,164,0.005479452054794521,0.44931506849315067,High
247,  Spacious 2BR  ,78441,Chris,Manhattan,East Village,40.51143,-73.83458,Entire Home/Apt,299.0,5.0,243.0,2018-09-09,4.45,20.0,357,0.0136986301369863,0.9780821917808219,High
806,Unknown,1487,John,Bronx,Fordham,40.81231,-73.87702,Entire Home/Apt,366.0,30.0,198.0,2016-12-11,9.0,19.0,18,0.0821917808219178,0.049315068493150684,Luxury
158,Unknown,70443,Emma,Staten Island,Stapleton,40.87296,-74.09044,Private Room,155.0,73.5,177.0,2011-01-06,3.77,8.0,157,0.20136986301369864,0.4301369863013699,High
480,Unknown,92472,John,Bronx,Fordham,40.50428,-73.72064,Entire Home/Apt,282.0,73.5,374.0,,6.85,4.0,346,0.20136986301369864,0.947945205479452,High
646,Cozy apartment near park,20446,James,Manhattan,East Village,40.82208,-74.04858,Entire Home/Apt,180.0,73.5,149.0,,0.29,19.0,108,0.20136986301369864,0.2958904109589041,High
888,Unknown,81584,Unknown,Staten Island,St. George,40.78688,-74.01309,Entire Home/Apt,131.0,73.5,335.0,2013-11-01,1.73,7.0,295,0.20136986301369864,0.8082191780821918,Mid-range
864,  Spacious 2BR  ,65396,Maria,Manhattan,Harlem,40.85771,-73.8644,Private Room,77.0,1.0,52.0,2014-05-17,1.72,20.0,279,0.0027397260273972603,0.7643835616438356,Mid-range
19,Modern studio,54964,David,Manhattan,Chelsea,40.74826,-74.03818,Private Room,477.0,2.0,83.0,2013-01-07,7.37,8.0,170,0.005479452054794521,0.4657534246575342,Luxury
745,Cozy apartment near park,50469,Emma,Brooklyn,Kensington,40.77797,-73.99075,Entire Home/Apt,475.0,1.0,359.0,,1.54,1.0,33,0.0027397260273972603,0.09041095890410959,Luxury
122,Cozy apartment near park,71220,Robert,Manhattan,Harlem,40.64928,-73.85287,Entire Home/Apt,141.0,73.5,247.0,2018-01-01,5.52,10.0,436,0.20136986301369864,1.1945205479452055,Mid-range
878,Modern studio,85320,Daniel,Manhattan,Upper West Side,40.88025,-74.06105,Private Room,273.0,7.0,229.0,2016-01-01,0.0,4.0,76,0.019178082191780823,0.20821917808219179,High
744,  Spacious 2BR  ,84454,David,Manhattan,East Village,40.76145,-73.98101,Entire Home/Apt,68.0,1.0,61.0,2015-03-09,9.3,1.0,104,0.0027397260273972603,0.28493150684931506,Budget
434,Quiet private room,4517,Sarah,Manhattan,Harlem,40.72781,-73.91939,Private Room,273.0,3.0,47.0,,1.78,6.0,352,0.00821917808219178,0.9643835616438357,High
943,Cozy apartment near park,24033,Sarah,Staten Island,Stapleton,40.86966,-73.81532,Private Room,294.0,73.5,108.0,2013-04-03,8.16,1.0,7,0.20136986301369864,0.019178082191780823,High
312,Sunny room in the heart of NYC,58878,John,Brooklyn,Bushwick,40.58027,-73.94295,Private Room,281.0,30.0,55.0,2013-09-25,2.19,9.0,329,0.0821917808219178,0.9013698630136986,High
799,  Spacious 2BR  ,63195,Unknown,Staten Island,Stapleton,40.87993,-73.77989,Private Room,130.0,30.0,368.0,2019-05-18,0.45,14.0,382,0.0821917808219178,1.0465753424657533,Mid-range
877,Sunny room in the heart of NYC,43960,Maria,Staten Island,St. George,40.59441,-73.78262,Private Room,390.0,1.0,186.0,2014-10-07,3.26,7.0,232,0.0027397260273972603,0.6356164383561644,Luxury
